datetime,Hot Blast PressureBar,Hot Blast Temp.oC,Hot Blast VolumeNm3/Hr.,O2 Enrichment %,OxygenFlowNm3/Hr.,PermeabilityKgs/Hr.,RAFToC,SteamKgs/Hr.,TopPressureBar,TuyereVelocitym/s,Differential PressureTotalBar,Charges/Hrs.,StockRodLevel,COKE_ASH%,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_MT,COKE_VM%,NUTCOKE_ASH%,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_MT,NUTCOKE_VM%,PCI_2_%Ash,PCI_2_%FC,PCI_2_%IM,PCI_2_MT,PCI_2_%VM,Sinter_SP_MT,Sinter_SP_02_Al2O3%,Sinter_SP_02_Basicity,Sinter_SP_02_CaO%,Sinter_SP_02_Cold_Strength_AI,Sinter_SP_02_Cold_strength_TI,Sinter_SP_02_Fe(T)%,Sinter_SP_02_FeO%,Sinter_SP_02_Hot_strength_RDI,Sinter_SP_02_Hot_strength_RI,Sinter_SP_02_K2O%,Sinter_SP_02_MgO%,Sinter_SP_02_MnO%,Sinter_SP_02_Na2O%,Sinter_SP_02_P%,Sinter_SP_02_SiO2%,Sinter_SP_02_TiO2%,ORE_%Al2O3,ORE_%CaO,ORE_%Fe(T),ORE_%K2O,ORE_%LOI,ORE_%MgO,ORE_%MnO,ORE_MT,ORE_%Na2O,ORE_%P,ORE_%SiO2,ORE_%TiO2,ORE_%TM,Geomin Type,FLUX_Al2O3%,FLUX_CaO%,FLUX_Fe2O3%,FLUX_LOI%,FLUX_MgO%,FLUX_MT,FLUX_SiO2%,FLUX_TM%,COKE_DISCHARGE_TIME,WEIGHTED_COKE_ANGLE,TOTAL_COKE_PORTIONS,NON_COKE_DISCHARGE_TIME,WEIGHTED_NON_COKE_ANGLE,TOTAL_NON_COKE_PORTIONS,UnitCost Lakhs/Thm,ActualKg/Thm.,FurnaceTopGasAnalysisCO2ETACO,Act. Fuel RateKg/Thm.,Coke Rate Kg/Thm,ProductionTonnesPerHr
2024-01-02 19:00:00,2.51,1133.0,111656.0,2.929057262,3999.0,1540.0,2270.0,1353.0,1.3,225.0,1.21,7.0,1.2,11.17,87.19,0.38,4.7,317.856,0.96,11.36,87.16,0.44,7.5,17.864666667,1.04,10.46,70.09,1.13,70.58,18.32,880.9343333,2.36,1.959876639,12.21,4.906666667,81.90666667,53.26,10.01,27.5635,64.58,0.1205,2.24,0.18,0.045,0.0705,6.23,0.19,2.118840568,0.039912817,64.44926746,0.026808197,3.125204932,0.029825634,0.024956408,258.46,0.015434613,0.037382303,2.149712399,0.1425715,3.241717609,1.0,0.68,0.0,0.9,1.3,0.0,32.54333333,95.15,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,124.9725,113.0,42.85059578,553.0,440.0,83.18584071
2024-01-02 20:00:00,2.5,1133.0,112793.0,2.918205655,3998.0,1564.0,2271.0,1960.0,1.3,228.0,1.2,7.0,1.2,11.17,87.19,0.38,4.7,317.856,0.96,11.36,87.16,0.44,7.5,17.864666667,1.04,10.46,70.09,1.13,70.58,18.32,880.9343333,2.36,1.959876639,12.21,4.906666667,81.90666667,53.26,10.01,27.5635,64.58,0.1205,2.24,0.18,0.045,0.0705,6.23,0.19,2.118840568,0.039912817,64.44926746,0.026808197,3.125204932,0.029825634,0.024956408,258.46,0.015434613,0.037382303,2.149712399,0.1425715,3.241717609,1.0,0.68,0.0,0.9,1.3,0.0,32.54333333,95.15,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,123.9125,105.0,41.93100255,545.0,440.0,77.80952381
2024-01-02 21:00:00,2.48,1133.0,113191.0,2.914448285,4000.0,1604.0,2272.0,2121.0,1.3,230.0,1.18,7.0,1.2,11.17,87.19,0.38,4.7,317.856,0.96,11.36,87.16,0.44,7.5,17.864666667,1.04,10.46,70.09,1.13,70.58,18.32,880.9343333,2.36,1.959876639,12.21,4.906666667,81.90666667,53.26,10.01,27.5635,64.58,0.1205,2.24,0.18,0.045,0.0705,6.23,0.19,2.118840568,0.039912817,64.44926746,0.026808197,3.125204932,0.029825634,0.024956408,258.46,0.015434613,0.037382303,2.149712399,0.1425715,3.241717609,1.0,0.68,0.0,0.9,1.3,0.0,32.54333333,95.15,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,123.78,104.0,40.25522042,544.0,440.0,77.69230769
2024-01-03 00:00:00,2.67,1146.0,107141.0,3.020321793,3999.0,1305.0,2313.0,397.0,1.3,243.0,1.37,8.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,125.9575,111.0,41.69300226,556.0,445.0,88.55855856
2024-01-03 01:00:00,2.71,1164.0,103522.0,2.567899124,3300.0,1223.0,2265.0,0.0,1.29,235.0,1.42,6.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,127.2825,121.0,42.39254037,566.0,445.0,90.99173554
2024-01-03 02:00:00,2.7,1154.0,103103.0,3.100643482,3969.0,1205.0,2312.0,0.0,1.29,231.0,1.41,7.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.4875,115.0,41.18444846,560.0,445.0,91.47826087
2024-01-03 03:00:00,2.69,1159.0,102203.0,3.15076521,3998.0,1218.0,2296.0,0.0,1.3,232.0,1.39,8.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,127.2825,121.0,41.07424961,566.0,445.0,90.90909091
2024-01-03 04:00:00,2.72,1163.0,102485.0,3.007019877,3826.0,1204.0,2277.0,0.0,1.29,232.0,1.43,7.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,127.945,126.0,41.81527206,571.0,445.0,96.03174603
2024-01-03 05:00:00,2.69,1146.0,102470.0,3.067156948,3902.0,1219.0,2270.0,0.0,1.29,231.0,1.4,7.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.885,118.0,41.73120729,563.0,445.0,90.93220339
2024-01-03 06:00:00,2.7,1148.0,103734.0,3.112161792,3999.0,1219.0,2309.0,190.0,1.28,233.0,1.42,7.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.4875,115.0,41.54753801,560.0,445.0,87.82608696
2024-01-03 07:00:00,2.68,1150.0,103838.0,3.113995057,4001.0,1254.0,2319.0,281.0,1.3,236.0,1.38,7.0,1.3,11.16,87.52,0.36,4.2,303.7863333,0.96,11.26,87.27,0.43,8.2,19.329333337,1.04,10.91,70.26,1.02,77.69333333,17.81,887.3803333,2.31,1.944702701,10.91,4.822222222,80.93333333,54.765,10.875,29.50571429,70.44,0.1015,2.105,0.215,0.05,0.07,5.61,0.185,4.928518042,0.096617268,58.88514175,0.040654317,4.711404642,0.089851804,0.132641753,200.2032678,0.007962951,0.108049291,5.052835056,0.383051547,2.568395618,2.0,0.59,0.0,0.71,1.19,0.0,20.91,95.54,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.2225,113.0,40.26785714,558.0,445.0,86.37168142
2024-01-03 08:00:00,2.69,1147.0,103862.0,3.101179963,3998.0,1247.0,2306.0,19.0,1.3,234.0,1.39,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.4875,115.0,40.57971014,560.0,445.0,85.65217391
2024-01-03 09:00:00,2.68,1162.0,102109.0,3.155739656,4000.0,1231.0,2317.0,13.0,1.3,233.0,1.38,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.2225,113.0,41.38171668,558.0,445.0,89.73451327
2024-01-03 10:00:00,2.7,1151.0,102066.0,3.175097831,4000.0,1215.0,2320.0,479.0,1.3,230.0,1.4,6.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.4875,115.0,42.54426841,560.0,445.0,83.73913043
2024-01-03 11:00:00,2.67,1149.0,100310.0,3.256473139,4000.0,1221.0,2322.0,1107.0,1.3,228.0,1.37,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.7525,117.0,41.71270718,562.0,445.0,73.41880342
2024-01-03 12:00:00,2.66,1151.0,101224.0,3.227849626,3999.0,1237.0,2318.0,1156.0,1.3,230.0,1.36,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,127.0175,119.0,42.04519516,564.0,445.0,70.25210084
2024-01-03 13:00:00,2.64,1151.0,100992.0,3.225497981,4000.0,1257.0,2321.0,891.0,1.3,232.0,1.34,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,124.5,100.0,42.34670355,545.0,445.0,84.2
2024-01-03 14:00:00,2.65,1151.0,100928.0,3.231391041,4002.0,1246.0,2321.0,946.0,1.3,231.0,1.35,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,123.8375,95.0,42.1875,540.0,445.0,91.36842105
2024-01-03 15:00:00,2.65,1151.0,100937.0,3.240635029,4000.0,1249.0,2319.0,1222.0,1.3,231.0,1.35,7.0,1.3,10.96,87.66,0.4,3.7,303.7863333,0.98,11.32,87.2,0.45,7.1,19.329333337,1.03,11.38,69.87,1.06,77.69333333,17.69,887.3803333,2.43,1.940211406,11.185,4.822222222,80.93333333,54.325,10.38,30.27714286,70.44,0.1135,2.135,0.24,0.054,0.069,5.765,0.2,4.573060568,0.093160438,58.92116623,0.032646907,4.625972941,0.059851804,0.178962629,200.2032678,0.007948131,0.105402384,5.532638535,0.349409472,2.666172681,2.0,0.57,0.0,0.85,1.35,0.0,20.91,96.67,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,124.1025,97.0,42.94436906,542.0,445.0,85.15463918
2024-01-03 16:00:00,2.66,1160.0,109945.0,2.957278809,3999.0,1352.0,2319.0,822.0,1.3,252.0,1.36,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,124.6325,101.0,43.53507565,546.0,445.0,90.89108911
2024-01-03 17:00:00,2.65,1149.0,107935.0,3.004295139,4000.0,1362.0,2319.0,556.0,1.3,251.0,1.35,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,125.6925,109.0,42.26519337,554.0,445.0,89.90825688
2024-01-03 18:00:00,2.68,1151.0,109137.0,2.975839141,3999.0,1318.0,2319.0,719.0,1.3,248.0,1.38,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,125.6925,109.0,42.167309,554.0,445.0,86.23853211
2024-01-03 19:00:00,2.68,1151.0,101883.0,3.208720949,4000.0,1215.0,2300.0,1187.0,1.28,231.0,1.4,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,125.1625,105.0,42.33226837,550.0,445.0,85.42857143
2024-01-03 20:00:00,2.62,1151.0,109169.0,2.958509986,4000.0,1255.0,2315.0,213.0,1.3,252.0,1.32,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.2225,113.0,42.29621125,558.0,445.0,87.96460177
2024-01-03 21:00:00,2.67,1145.0,103733.0,3.129753174,3999.0,1248.0,2314.0,657.0,1.28,235.0,1.39,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,125.825,110.0,43.42403628,555.0,445.0,86.36363636
2024-01-03 22:00:00,2.66,1148.0,109742.0,2.958262501,3999.0,1336.0,2319.0,688.0,1.29,250.0,1.37,7.0,1.3,11.02,87.61,0.4,4.2,303.7863333,0.97,11.28,87.26,0.43,6.8,19.329333337,1.03,11.27,70.11,1.18,77.69333333,17.44,887.3803333,2.32421747,1.941554892,11.0547657,4.822222222,80.93333333,54.49054823,10.07937216,29.89142857,70.44,0.113046861,2.228205187,0.214297088,0.051234304,0.07247657,5.69460646,0.180468608,4.573801547,0.150074098,58.94968427,0.042691366,4.7128866,0.13345683,0.205431701,200.2032678,0.007286405,0.093718428,5.142342143,0.407066366,2.400740979,2.0,0.94,0.0,0.79,1.24,0.0,20.91,96.24,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,126.09,112.0,43.17260027,557.0,445.0,88.39285714
2024-01-03 23:00:00,2.68,1149.0,107007.0,3.032451048,4000.0,1296.0,2319.0,611.0,1.3,242.0,1.38,7.0,1.3,11.1,87.55,0.39,3.7,307.878,0.96,11.26,87.27,0.44,8.0,18.746000003,1.03,11.06,70.51,0.97,78.85666667,17.46,898.4906667,2.281389508,1.921935695,10.94456755,4.911111111,81.0,54.65800082,10.21103099,29.12,70.44,0.109909459,2.154441968,0.219305246,0.049395787,0.069,5.694441968,0.184652623,4.746122943,0.10332761,59.02453294,0.042665522,4.581181332,0.12332761,0.133173078,201.2072613,0.010987981,0.104929602,5.136789168,0.390444026,2.666552199,2.0,0.56,0.0,0.8,1.32,0.0,21.68666667,96.71,0.1,82.0,27.81818182,11.0,65.0,27.75,8.0,125.56,108.0,42.73465704,553.0,445.0,88.7037037
2024-01-05 00:00:00,2.69,1161.0,114617.0,2.458547792,3498.0,1369.0,2256.0,0.0,1.3,251.0,1.39,7.0,1.3,10.53570926,88.08299518,0.393886692,2.966798463,283.1816667,0.987408872,10.73,87.8,0.44,6.0,19.208333337,1.03,9.89,69.95,1.32,99.12,18.84,912.4346667,2.389,1.955692952,10.382,5.043333333,79.46777778,55.01135,10.02,26.84,64.66,0.0995,2.07075,0.36,0.047,0.0705,5.3086,0.18,4.38,0.14,61.22,0.022,3.72,0.04,0.06,273.6533333,0.017,0.095,3.53,0.3,2.9,2.0,1.4,0.0,0.76,1.42,0.0,30.6,95.4,0.1,82.0,27.63636364,11.0,75.0,27.2,10.0,121.1825,141.0,41.97502313,551.0,410.0,86.95035461
2024-01-05 01:00:00,2.69,1147.0,115963.0,2.430027422,3498.0,1179.0,2257.0,0.0,1.28,252.0,1.41,7.0,1.3,10.53570926,88.08299518,0.393886692,2.966798463,283.1816667,0.987408872,10.73,87.8,0.44,6.0,19.208333337,1.03,9.89,69.95,1.32,99.12,18.84,912.4346667,2.389,1.955692952,10.382,5.043333333,79.46777778,55.01135,10.02,26.84,64.66,0.0995,2.07075,0.36,0.047,0.0705,5.3086,0.18,4.38,0.14,61.22,0.022,3.72,0.04,0.06,273.6533333,0.017,0.095,3.53,0.3,2.9,2.0,1.4,0.0,0.76,1.42,0.0,30.6,95.4,0.1,82.0,27.63636364,11.0,75.0,27.2,10.0,119.8,140.0,42.32018561,545.0,405.0,86.78571429
2024-01-05 02:00:00,2.65,1165.0,116482.0,2.420588719,3500.0,1428.0,2253.0,0.0,1.3,260.0,1.35,8.0,1.3,10.53570926,88.08299518,0.393886692,2.966798463,283.1816667,0.987408872,10.73,87.8,0.44,6.0,19.208333337,1.03,9.89,69.95,1.32,99.12,18.84,912.4346667,2.389,1.955692952,10.382,5.043333333,79.46777778,55.01135,10.02,26.84,64.66,0.0995,2.07075,0.36,0.047,0.0705,5.3086,0.18,4.38,0.14,61.22,0.022,3.72,0.04,0.06,273.6533333,0.017,0.095,3.53,0.3,2.9,2.0,1.4,0.0,0.76,1.42,0.0,30.6,95.4,0.1,82.0,27.63636364,11.0,75.0,27.2,10.0,119.8,140.0,42.04281061,545.0,405.0,92.85714286
2024-01-05 03:00:00,2.71,1148.0,117854.0,2.393108454,3501.0,1394.0,2257.0,0.0,1.31,256.0,1.4,7.0,1.3,10.53570926,88.08299518,0.393886692,2.966798463,283.1816667,0.987408872,10.73,87.8,0.44,6.0,19.208333337,1.03,9.89,69.95,1.32,99.12,18.84,912.4346667,2.389,1.955692952,10.382,5.043333333,79.46777778,55.01135,10.02,26.84,64.66,0.0995,2.07075,0.36,0.047,0.0705,5.3086,0.18,4.38,0.14,61.22,0.022,3.72,0.04,0.06,273.6533333,0.017,0.095,3.53,0.3,2.9,2.0,1.4,0.0,0.76,1.42,0.0,30.6,95.4,0.1,82.0,27.63636364,11.0,75.0,27.2,10.0,119.6675,139.0,42.20398593,544.0,405.0,88.92086331
2024-01-05 04:00:00,2.68,1145.0,118420.0,2.380316981,3499.0,1434.0,2286.0,0.0,1.3,259.0,1.38,7.0,1.3,10.53570926,88.08299518,0.393886692,2.966798463,283.1816667,0.987408872,10.73,87.8,0.44,6.0,19.208333337,1.03,9.89,69.95,1.32,99.12,18.84,912.4346667,2.389,1.955692952,10.382,5.043333333,79.46777778,55.01135,10.02,26.84,64.66,0.0995,2.07075,0.36,0.047,0.0705,5.3086,0.18,4.38,0.14,61.22,0.022,3.72,0.04,0.06,273.6533333,0.017,0.095,3.53,0.3,2.9,2.0,1.4,0.0,0.76,1.42,0.0,30.6,95.4,0.1,82.0,27.63636364,11.0,75.0,27.2,10.0,118.74000000000001,132.0,43.49315068,537.0,405.0,87.34848485
